"基準番号（ＨＯＴコード）","包装数量数","包装数量単位","包装入数数","包装入数単位","更新区分","更新年月日"
"1156522010101","50","管","1","入","4","20171031"
"1156522010201","50","管","1","入","4","20190930"
"1156522010301","50","管","1","入","1","20231130"
"1156522020101","50","管","1","入","4","20171031"
"1156522020201","50","管","1","入","4","20200131"
"1156522020301","50","管","1","入","1","20240131"
"1156539010101","50","管","1","入","4","20171031"
"1156539010201","50","管","1","入","4","20190930"
"1156539010301","50","管","1","入","1","20231130"
"1156539020101","50","管","1","入","4","20171031"
"1156539020201","50","管","1","入","4","20200131"
"1156539020301","50","管","1","入","1","20240131"
"1156546010101","10","管","1","入","1","20030905"
"1156560010102","50","本","1","入","4","20080331"
"1156560010202","1","個","1","入","4","20080331"
"1156584010102","60","個","1","入","4","20200331"
"1156584010201","60","包","1","入","4","20200630"
"1156591010103","10","本","1","入","1","20091030"
"1156591010104","50","本","1","入","1","20091030"
"1156607020102","1","個","1","入","4","20250430"
"1156607030101","1","個","1","入","4","20250430"
"1156607030201","1","個","1","入","1","20250430"
"1156621020102","10","本","1","入","4","20250430"
"1156621030101","10","本","1","入","4","20250430"
"1156621030201","10","本","1","入","1","20250430"
"1156638010101","1","個","1","入","4","20070709"
"1156645010201","1","個","1","入","4","20070709"
"1156676010101","50","本","1","入","4","20051228"
"1156683010103","10","本","1","入","4","20070709"
"1156683010104","50","本","1","入","4","20070709"
"1156683010202","10","本","1","入","4","20070709"
"1156683010302","1","個","1","入","4","20070709"
"1156690010103","10","本","1","入","1","20070709"
"1156690010104","50","本","1","入","1","20070709"
"1156690010202","10","本","1","入","1","20070709"
"1156690010302","1","個","1","入","1","20070709"
"1156706010103","20","本","1","入","1","20081031"
"1156706010104","50","本","1","入","1","20081031"
"1156706010202","10","本","1","入","1","20081031"
"1156713010103","10","本","1","入","1","20070709"
"1156713010104","50","本","1","入","1","20070709"
"1156713010302","1","個","1","入","1","20070709"
"1156720010103","10","本","1","入","1","20070709"
"1156720010104","50","本","1","入","1","20070709"
"1156720010202","10","本","1","入","1","20070709"
"1156720010302","1","個","1","入","1","20070709"
"1156737020102","50","本","1","入","1","20250430"
"1156737020202","1","個","1","入","1","20250430"
"1156737030101","50","本","1","入","1","20250430"
"1156737030201","1","瓶","1","入","1","20250430"
"1156737030301","50","本","1","入","1","20250430"
"1156737030401","1","瓶","1","入","1","20250430"
"1156744020102","50","本","1","入","1","20250430"
"1156744020202","1","個","1","入","1","20250430"
"1156744030101","50","本","1","入","1","20250430"
"1156744030201","1","瓶","1","入","1","20250430"
"1156744030301","50","本","1","入","1","20250430"
"1156744030401","1","瓶","1","入","1","20250430"
"1156751020102","50","本","1","入","1","20250430"
"1156751030101","50","本","1","入","1","20250430"
"1156751030201","50","本","1","入","1","20250430"
"1156768020201","10","シート","1","入","1","20111130"
"1156768020202","50","シート","1","入","1","20111130"
"1156768040101","10","シート","1","入","4","20130329"
"1156768040102","50","シート","1","入","4","20130329"
"1156768040201","1","瓶","1","入","4","20130329"
"1156768050101","10","シート","1","入","1","20220531"
"1156768050102","50","シート","1","入","1","20220531"
"1156768050201","1","瓶","1","入","1","20220531"
"1156768060101","10","シート","1","入","4","20240331"
"1156768060102","50","シート","1","入","4","20240331"
"1156768060201","1","瓶","1","入","4","20240331"
"1156768060301","10","シート","1","入","1","20240630"
"1156768060302","50","シート","1","入","1","20240630"
"1156775010101","10","シート","1","入","1","20121130"
"1156782010101","10","シート","1","入","1","20121130"
"1156799010101","5","シート","1","入","1","20121130"
"1156805010101","1","シート","1","入","1","20061201"
"1156805010102","3","シート","1","入","1","20061201"
"1156805020101","1","シート","1","入","1","20240630"
"1156805020102","3","シート","1","入","1","20240630"
"1156812010101","6","袋","1","入","1","20061201"
"1156812010102","18","袋","1","入","1","20061201"
"1156812020101","2","シート","1","入","1","20240630"
"1156812020102","6","シート","1","入","1","20240630"
"1156829010101","2","シート","1","入","1","20031224"
"1156829010102","4","シート","1","入","1","20031224"
"1156836030101","10","シート","1","入","1","20190531"
"1156836030102","50","シート","1","入","1","20190531"
"1156836030201","10","シート","1","入","1","20190531"
"1156836030202","50","シート","1","入","1","20190531"
"1156836030301","1","瓶","1","入","1","20190531"
"1156843030101","10","シート","1","入","1","20190531"
"1156843030102","50","シート","1","入","1","20190531"
"1156843030103","100","シート","1","入","1","20190531"
"1156843030201","10","シート","1","入","1","20190531"
"1156843030202","50","シート","1","入","1","20190531"
"1156843030301","1","瓶","1","入","1","20190531"
"1156850010101","2","シート","1","入","4","20111130"
"1156850010102","4","シート","1","入","4","20111130"
"1156850020101","2","シート","1","入","1","20120629"
"1156850020102","4","シート","1","入","4","20120629"
"1156874010101","1","瓶","1","入","1","20100831"
"1156898010101","10","瓶","1","入","1","20110331"
"1156904010103","5","シート","1","入","1","20200331"
"1156911010103","5","シート","1","入","1","20200331"
"1156928010104","5","瓶","1","入","1","20200331"
"1156935010104","5","瓶","1","入","1","20200331"
"1156959020101","10","本","1","入","4","20051228"
"1156959030101","10","本","1","入","1","20200131"
"1156966010102","2","筒","1","入","1","20160331"
"1157024020101","10","シート","1","入","4","20171031"
"1157024020102","100","シート","1","入","4","20171031"
"1157024020201","1","瓶","1","入","4","20171031"
"1157024040101","10","シート","1","入","4","20171031"
"1157024040102","100","シート","1","入","4","20171031"
"1157024040201","1","瓶","1","入","4","20171031"
"1157055040101","10","本","1","入","4","20161031"
"1157055040201","10","本","1","入","4","20161031"
"1157062020101","10","シート","1","入","4","20171031"
"1157062020102","100","シート","1","入","4","20171031"
"1157062020201","1","袋","1","入","4","20171031"
"1157062040101","10","シート","1","入","4","20171031"
"1157062040102","100","シート","1","入","4","20171031"
"1157062040201","1","袋","1","入","4","20171031"
"1157079020101","10","シート","1","入","1","20160531"
"1157079020102","100","シート","1","入","1","20160531"
"1157079020201","1","瓶","1","入","1","20160531"
"1157116010101","10","シート","1","入","1","20061201"
"1157116010102","50","シート","1","入","1","20061201"
"1157123010101","10","シート","1","入","1","20061201"
"1157123010102","50","シート","1","入","1","20061201"
"1157130010101","10","瓶","1","入","1","20031224"
"1157147010101","10","瓶","1","入","1","20031224"
"1157154010101","10","瓶","1","入","1","20031224"
"1157161010101","1","瓶","1","入","1","20031224"
"1157178010101","1","瓶","1","入","1","20031224"
"1157185010103","2","本","1","入","1","20081226"
"1157185010104","5","本","1","入","1","20081226"
"1157192010101","2","本","1","入","1","20140331"
"1157192010102","5","本","1","入","1","20140331"
"1157208010102","10","キット","1","入","1","20090930"
"1157215020101","10","袋","1","入","4","20120928"
"1157222010103","1","瓶","1","入","1","20180331"
"1157277010101","1","瓶","1","入","4","20090130"
"1157284010101","1","瓶","1","入","4","20090130"
"1157338010101","1","瓶","1","入","1","20040409"
"1157338020101","1","瓶","1","入","1","20200131"
"1157345010102","10","シート","1","入","1","20200331"
"1157369010101","10","シート","1","入","1","20200331"
"1157369010102","50","シート","1","入","1","20200331"
"1157376010103","10","シート","1","入","1","20250331"
"1157376010104","50","シート","1","入","4","20250331"
"1157376020103","10","シート","1","入","1","20250331"
"1157574010105","10","シート","1","入","1","20200331"
"1157574010106","100","シート","1","入","1","20200331"
"1157574010203","1","瓶","1","入","1","20200331"
"1157598010103","10","シート","1","入","1","20200331"
"1157598010104","100","シート","1","入","1","20200331"
"1157598010202","1","瓶","1","入","1","20200331"
"1157604020102","10","シート","1","入","1","20200331"
"1157604030101","10","シート","1","入","4","20080630"
"1157604030102","50","シート","1","入","4","20080630"
"1157604030103","10","シート","1","入","1","20200331"
"1157604030104","50","シート","1","入","1","20200331"
"1157727010102","100","個","1","入","4","20150630"
"1157758010102","1","個","1","入","1","20140331"
"1157796020102","50","本","1","入","4","20250430"
"1157796020202","1","個","1","入","4","20250430"
"1157819020102","50","本","1","入","4","20250430"
"1157857010102","10","本","1","入","4","20180331"
"1157925010101","1","瓶","1","入","1","20100331"
"1157949020101","100","包","1","入","4","20090731"
"1157949020201","100","包","1","入","4","20090731"
"1157956020105","10","シート","1","入","1","20220331"
"1157956020106","100","シート","1","入","1","20220331"
"1157963020101","10","シート","1","入","4","20171031"
"1157963020102","100","シート","1","入","4","20171031"
"1157963020201","10","シート","1","入","1","20200331"
"1157963020202","100","シート","1","入","1","20200331"
"1158687020102","1","瓶","1","入","4","20250430"
"1158687020202","1","瓶","1","入","4","20250430"
"1158687020303","120","シート","1","入","4","20250430"
"1158687020304","600","シート","1","入","4","20250430"
"1158687020401","120","シート","1","入","4","20250430"
"1158687020402","600","シート","1","入","4","20250430"
"1158687020501","1","瓶","1","入","4","20250430"
"1158717010106","10","シート","1","入","4","20150630"
"1158717010107","100","シート","1","入","4","20150630"
"1158717010203","1","瓶","1","入","4","20150630"
"1158724010101","1","箱","1","入","4","20050831"
"1158724020101","1","瓶","1","入","4","20070928"
"1158724020201","1","瓶","1","入","4","20070928"
"1159417010101","1","瓶","1","入","1","20050627"
"1159417010201","336","包","1","入","1","20050627"
"1159417010202","84","包","1","入","1","20080331"
"1159417010301","1","瓶","1","入","1","20210331"
"1159417010401","84","包","1","入","1","20210331"
"1159417010402","336","包","1","入","1","20210331"
"1159424010101","1","瓶","1","入","1","20050627"
"1159424010201","336","包","1","入","1","20050627"
"1159424010202","84","包","1","入","1","20080331"
"1159424010301","1","瓶","1","入","1","20210331"
"1159424010401","84","包","1","入","1","20210331"
"1159424010402","336","包","1","入","1","20210331"
"1159431010101","1","瓶","1","入","1","20050627"
"1159431010201","252","包","1","入","1","20050627"
"1159431010202","84","包","1","入","1","20080331"
"1159431010301","1","瓶","1","入","1","20210331"
